"Compound ID","SMILES","Library","Shipment","Plate Name","Source Well","Lab Visit","Soak DB Entry","Sample Name","Mounting Result","Soak DB Comments","Data Collection Date","Data Collection Outcome","Resolution","Refinement Outcome","Status","Date Last Updated","Fragalysis","PDB Code","Zenodo Status","Postera Series","Rapid Fire inhibition at 50 uM","Rapid Fire avg IC50 (uM)","Fluorescence inhibition at 50 uM","Fluorescence avg IC50 (uM)","Trypsin IC50","NMR std ratio"
"Cov_HetLib 011","C=CC1=CN=CS1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","A21","lb18145-153","lb18145-153-3568","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"AAR-POS-f650c5f2-2","N#CC1=NC=CN1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","I9","lb18145-153","lb18145-153-3569","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 054","N#CC1=CNC=N1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","I11","lb18145-153","lb18145-153-3570","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 037","C#CC1=NC=CC=N1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","G1","lb18145-153","lb18145-153-3571","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 095","CN1C=CN=C1C#C","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","O21","lb18145-153","lb18145-153-3572","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 015","C=CC1=NC=CC=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","C5","lb18145-153","lb18145-153-3573","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 018","C#CC1=NC=CC=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","C11","lb18145-153","lb18145-153-3574","","FAIL: Precipitated:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 016","C=CC1=CC=CN=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","C7","lb18145-153","lb18145-153-3575","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"AAR-POS-f650c5f2-3","N#CC1=NC=CC=N1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","E11","lb18145-153","lb18145-153-3576","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 042","N#CC1=NC=CN=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","G11","lb18145-153","lb18145-153-3577","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 116","[I-].C[n+]1cccnc1C#C","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","D16","lb18145-153","lb18145-153-3578","","FAIL: Precipitated:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 121","[I-].C[n+]1ccnc(c1)C#C","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","F2","lb18145-153","lb18145-153-3579","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 113","[I-].C[n+]1ccc(nc1)C#N","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","D10","lb18145-153","lb18145-153-3580","","FAIL: Precipitated:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 010","N#CC1=NC=CC=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","A19","lb18145-153","lb18145-153-3581","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 031","N#CC1=NC=NC=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","E13","lb18145-153","lb18145-153-3582","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 002","ClC1=CC=CN=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","A3","lb18145-153","lb18145-153-3583","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"MAK-UNK-2c1752f0-3","BrC1=CC=CN=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","A9","lb18145-153","lb18145-153-3584","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 008","IC1=CC=CN=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","A15","lb18145-153","lb18145-153-3585","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 027","BrC1=CN=CN=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","E5","lb18145-153","lb18145-153-3586","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"Cov_HetLib 029","IC1=CN=CN=C1","Cov_Hetlib","Cov_Hetlib_Plate1","Cov_Hetlib_Plate1","E9","lb18145-153","lb18145-153-3587","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"kynuramine dihydrobromide","NC1=CC=CC=C1C(CCN)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B3","lb18145-153","lb18145-153-3589","Mpro-x2752","OK: Clear:No comment","Co-crystallisation - overnight incubation","2020-04-29 13:50:49","success",1.79,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,,,,
"JOH-MSK-a63bdd1d-1","CC(NCCC1=CNC2=CC(O)=C(OC)C=C21)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B5","lb18145-153","lb18145-153-3591","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"serotonin hydrochloride","NCCC1=CNC2=CC=C(O)C=C21","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B6","lb18145-153","lb18145-153-3592","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"AFMK - crude","CC(NCCC(C1=CC(OC)=CC=C1NC=O)=O)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B7","lb18145-153","lb18145-153-3593","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"AFMK - column","CC(NCCC(C1=CC(OC)=CC=C1NC=O)=O)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B8","lb18145-153","lb18145-153-3594","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"AMK","NC1=CC=C(OC)C=C1C(CCNC(C)=O)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B9","lb18145-153","lb18145-153-3595","","FAIL: Clear:No comment","Co-crystallisation - overnight incubation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-2","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C3=NNC=C3)=CC=C2","CovLibrary","NL Follow up","NL Follow up","C5","lb18145-153","lb18145-153-3596","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-3","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(OC)=C(OC)C(OC)=C2","CovLibrary","NL Follow up","NL Follow up","C6","lb18145-153","lb18145-153-3597","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-4","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(N3C(NCC3)=O)C=C2","CovLibrary","NL Follow up","NL Follow up","C7","lb18145-153","lb18145-153-3598","Mpro-x2753","OK: Clear:No comment","Co-crystallisation","2020-04-29 13:44:11","success",2.28,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-6","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C3=NN=C4C3CCCC4)=CC=C2","CovLibrary","NL Follow up","NL Follow up","C9","lb18145-153","lb18145-153-3600","Mpro-x2755","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:01:19","success",2.81,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,,,,
"LON-WEI-120e5cf5-7","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C3=NC(C)=NN3)=CC=C2C","CovLibrary","NL Follow up","NL Follow up","C10","lb18145-153","lb18145-153-3601","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-8","O=C(C1CCN(C(CCl)=O)CC1)N2CC(C3=NC(CCC)=NN3)OCC2","CovLibrary","NL Follow up","NL Follow up","C11","lb18145-153","lb18145-153-3602","Mpro-x2756","OK: Clear:No comment","Co-crystallisation","2020-04-29 13:44:26","success",2.38,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-9","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C3C(NC4=C3C=CC=C4)=C2","CovLibrary","NL Follow up","NL Follow up","C12","lb18145-153","lb18145-153-3603","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-10","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(C(C)=O)C=C2","CovLibrary","NL Follow up","NL Follow up","C13","lb18145-153","lb18145-153-3604","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-11","O=C(C1CCN(C(CCl)=O)CC1)NC2=CN=CC=C2","CovLibrary","NL Follow up","NL Follow up","C14","lb18145-153","lb18145-153-3605","Mpro-x2757","OK: Clear:No comment","Co-crystallisation","2020-04-29 14:01:17","success",1.84,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,,,,
"LON-WEI-120e5cf5-12","O=C(C1CCN(C(CCl)=O)CC1)NC2=NN(C3=CC=CC=C3)C=C2","CovLibrary","NL Follow up","NL Follow up","C15","lb18145-153","lb18145-153-3606","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-13","O=C(C1CCN(C(CCl)=O)CC1)NC2=NC=CC(C)=C2","CovLibrary","NL Follow up","NL Follow up","C16","lb18145-153","lb18145-153-3607","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-14","O=C(C1CCN(C(CCl)=O)CC1)NC2=C(C=CC=C3)C3=NC(Cl)=C2","CovLibrary","NL Follow up","NL Follow up","C17","lb18145-153","lb18145-153-3608","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-15","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=CC=C2","CovLibrary","NL Follow up","NL Follow up","C19","lb18145-153","lb18145-153-3610","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-16","O=C(C1CCN(C(CCl)=O)CC1)NC2=C(Br)C=CC=C2","CovLibrary","NL Follow up","NL Follow up","C20","lb18145-153","lb18145-153-3611","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"AAR-POS-5507155c-2","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(OC)N=C2","CovLibrary","NL Follow up","NL Follow up","C21","lb18145-153","lb18145-153-3612","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-18","O=C(C1CCN(C(CCl)=O)CC1)NC2=CNC3=C2C=C(Br)C=C3","CovLibrary","NL Follow up","NL Follow up","C22","lb18145-153","lb18145-153-3613","Mpro-x2758","OK: Clear:No comment","Co-crystallisation","2020-04-29 13:44:33","success",1.89,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-19","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C(C)=O)=CC=C2","CovLibrary","NL Follow up","NL Follow up","C23","lb18145-153","lb18145-153-3614","Mpro-x2759","OK: Clear:No comment","Co-crystallisation","2020-04-29 14:09:11","success",1.97,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-20","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(Cl)C=C2","CovLibrary","NL Follow up","NL Follow up","C24","lb18145-153","lb18145-153-3615","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-21","O=C(C1CCN(C(CCl)=O)CC1)NC2=NC=CC=C2C","CovLibrary","NL Follow up","NL Follow up","C25","lb18145-153","lb18145-153-3616","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102835-001","Clc1cccc2c1cc3CN(CCn23)C(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","L13","lb18145-153","lb18145-153-3617","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102610-001","CNC(=O)c1ccc(C2CCCCN2C(=O)C=C)n1C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","S42","lb18145-153","lb18145-153-3618","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102682-001","C=CC(=O)N1CCN(CC1)C(=O)C23CC4CC(CC(C4)C2)C3","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA26","lb18145-153","lb18145-153-3619","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102844-001","NC1CCN(CC1)C(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","L33","lb18145-153","lb18145-153-3620","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102635-001","CC(=O)N1CCC(NC(=O)C=C)c2ccc(F)cc2C1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","W12","lb18145-153","lb18145-153-3621","Mpro-x2760","OK: Clear:No comment","Co-crystallisation","None","None",,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,,,,
"PCM-0102730-001","C=CC(=O)N1CCCn2c(C1)cc3ccccc23","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AE42","lb18145-153","lb18145-153-3622","Mpro-x2761","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:26:05","success",1.89,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"PCM-0102683-001","Cc1onc(c1)C2CCCN2C(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA28","lb18145-153","lb18145-153-3623","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102455-001","C=CC(=O)Nc1sc2CCCCc2c1C#N","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","E12","lb18145-153","lb18145-153-3624","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0103054-001","CN1CCN(CC1)C(=O)C2(CCCC2)NC(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","F22","lb18145-153","lb18145-153-3625","Mpro-x2762","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:12:24","success",1.61,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"PCM-0102884-001","Oc1ccc(cc1)c2csc(NC(=O)C=C)n2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","P35","lb18145-153","lb18145-153-3626","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102525-001","FC(F)(F)c1csc(n1)C2CCN(CC2)C(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","K32","lb18145-153","lb18145-153-3627","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"AAR-POS-d2a4d1df-42","C[C@H]([C@@H](C(NCC#CBr)=O)NC(C)=O)O","Peplite","Peplite Follow Up","Peplite Follow Up","A1","lb18145-153","lb18145-153-3684","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"AAR-POS-d2a4d1df-42","C[C@@H]([C@@H](C(NCC#CBr)=O)NC(C)=O)O","Peplite","Peplite Follow Up","Peplite Follow Up","A2","lb18145-153","lb18145-153-3685","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-2","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C3=NNC=C3)=CC=C2","CovLibrary","NL Follow up","NL Follow up","C5","lb18145-153","lb18145-153-3686","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-3","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(OC)=C(OC)C(OC)=C2","CovLibrary","NL Follow up","NL Follow up","C6","lb18145-153","lb18145-153-3687","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-4","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(N3C(NCC3)=O)C=C2","CovLibrary","NL Follow up","NL Follow up","C7","lb18145-153","lb18145-153-3688","Mpro-x2766","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:30:23","success",2.4,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-5","O=C(C1CCN(C(CCl)=O)CC1)N(C)C2=CC=CC=C2","CovLibrary","NL Follow up","NL Follow up","C8","lb18145-153","lb18145-153-3689","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-6","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C3=NN=C4C3CCCC4)=CC=C2","CovLibrary","NL Follow up","NL Follow up","C9","lb18145-153","lb18145-153-3690","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-7","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C3=NC(C)=NN3)=CC=C2C","CovLibrary","NL Follow up","NL Follow up","C10","lb18145-153","lb18145-153-3691","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-8","O=C(C1CCN(C(CCl)=O)CC1)N2CC(C3=NC(CCC)=NN3)OCC2","CovLibrary","NL Follow up","NL Follow up","C11","lb18145-153","lb18145-153-3692","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-9","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C3C(NC4=C3C=CC=C4)=C2","CovLibrary","NL Follow up","NL Follow up","C12","lb18145-153","lb18145-153-3693","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-10","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(C(C)=O)C=C2","CovLibrary","NL Follow up","NL Follow up","C13","lb18145-153","lb18145-153-3694","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-11","O=C(C1CCN(C(CCl)=O)CC1)NC2=CN=CC=C2","CovLibrary","NL Follow up","NL Follow up","C14","lb18145-153","lb18145-153-3695","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-12","O=C(C1CCN(C(CCl)=O)CC1)NC2=NN(C3=CC=CC=C3)C=C2","CovLibrary","NL Follow up","NL Follow up","C15","lb18145-153","lb18145-153-3696","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-13","O=C(C1CCN(C(CCl)=O)CC1)NC2=NC=CC(C)=C2","CovLibrary","NL Follow up","NL Follow up","C16","lb18145-153","lb18145-153-3697","Mpro-x2767","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:46:41","Failed - low resolution",,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-14","O=C(C1CCN(C(CCl)=O)CC1)NC2=C(C=CC=C3)C3=NC(Cl)=C2","CovLibrary","NL Follow up","NL Follow up","C17","lb18145-153","lb18145-153-3698","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-15","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=CC=C2","CovLibrary","NL Follow up","NL Follow up","C19","lb18145-153","lb18145-153-3700","Mpro-x2768","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:27:28","success",1.9,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-16","O=C(C1CCN(C(CCl)=O)CC1)NC2=C(Br)C=CC=C2","CovLibrary","NL Follow up","NL Follow up","C20","lb18145-153","lb18145-153-3701","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"AAR-POS-5507155c-2","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(OC)N=C2","CovLibrary","NL Follow up","NL Follow up","C21","lb18145-153","lb18145-153-3702","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-18","O=C(C1CCN(C(CCl)=O)CC1)NC2=CNC3=C2C=C(Br)C=C3","CovLibrary","NL Follow up","NL Follow up","C22","lb18145-153","lb18145-153-3703","Mpro-x2769","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:05:37","success",1.82,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,,,,
"LON-WEI-120e5cf5-19","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC(C(C)=O)=CC=C2","CovLibrary","NL Follow up","NL Follow up","C23","lb18145-153","lb18145-153-3704","Mpro-x2770","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:19:57","success",1.63,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"LON-WEI-120e5cf5-20","O=C(C1CCN(C(CCl)=O)CC1)NC2=CC=C(Cl)C=C2","CovLibrary","NL Follow up","NL Follow up","C24","lb18145-153","lb18145-153-3705","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"LON-WEI-120e5cf5-21","O=C(C1CCN(C(CCl)=O)CC1)NC2=NC=CC=C2C","CovLibrary","NL Follow up","NL Follow up","C25","lb18145-153","lb18145-153-3706","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102835-001","Clc1cccc2c1cc3CN(CCn23)C(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","L13","lb18145-153","lb18145-153-3707","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102610-001","CNC(=O)c1ccc(C2CCCCN2C(=O)C=C)n1C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","S42","lb18145-153","lb18145-153-3708","Mpro-x2771","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:16:11","success",1.79,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,,,,
"PCM-0102682-001","C=CC(=O)N1CCN(CC1)C(=O)C23CC4CC(CC(C4)C2)C3","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA26","lb18145-153","lb18145-153-3709","Mpro-x2772","OK: Clear:No comment","Co-crystallisation","2020-04-29 17:18:58","success",1.84,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"PCM-0102844-001","NC1CCN(CC1)C(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","L33","lb18145-153","lb18145-153-3710","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102635-001","CC(=O)N1CCC(NC(=O)C=C)c2ccc(F)cc2C1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","W12","lb18145-153","lb18145-153-3711","Mpro-x2773","OK: Clear:No comment","Co-crystallisation","None","None",,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,,,,
"PCM-0102730-001","C=CC(=O)N1CCCn2c(C1)cc3ccccc23","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AE42","lb18145-153","lb18145-153-3712","Mpro-x2774","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:58:13","success",2.12,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
"PCM-0102683-001","Cc1onc(c1)C2CCCN2C(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA28","lb18145-153","lb18145-153-3713","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0102455-001","C=CC(=O)Nc1sc2CCCCc2c1C#N","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","E12","lb18145-153","lb18145-153-3714","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,,,,
"PCM-0103054-001","CN1CCN(CC1)C(=O)C2(CCCC2)NC(=O)C=C","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","F22","lb18145-153","lb18145-153-3715","Mpro-x2775","OK: Clear:No comment","Co-crystallisation","2020-04-29 17:26:54","success",2.18,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"None",,,,,,
